RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Cat_Geography_France,Cat_Geography_Germany,Cat_Geography_Spain
7400,15769548,Hyde,277,0,19,7,3977,0,1,0,4605,0,1,0,0
7401,15802071,Levi,371,1,17,1,2999,0,0,1,8933,1,0,1,0
7402,15677395,Nwabugwu,242,0,21,9,4019,1,0,0,8538,0,1,0,0
7403,15632010,Chia,256,1,15,7,3304,1,1,0,3825,0,0,0,1
7404,15779492,Trevisano,405,1,38,6,1199,0,0,0,6074,1,0,0,1
7405,15694677,Bennetts,342,1,21,1,0,1,1,1,7117,0,1,0,0
7406,15704315,Teng,165,1,16,8,5900,0,1,1,5220,0,1,0,0
7407,15742009,Hsueh,98,1,40,4,0,1,1,1,9562,0,0,0,1
7408,15766663,Mahmood,248,1,4,4,0,1,1,0,1393,0,1,0,0
7409,15742297,Sinclair,324,1,17,2,4890,0,1,1,2979,0,1,0,0
7410,15688059,Chin,416,0,24,9,1986,1,1,1,6541,0,0,1,0
7411,15752344,She,323,1,16,5,0,1,1,0,9641,0,0,0,1
7412,15698749,He,235,0,5,6,818,0,1,0,5516,0,0,1,0
7413,15631693,Hill,306,1,18,7,0,1,1,1,3698,0,1,0,0
7414,15604536,Vachon,459,0,13,4,5924,0,0,1,3059,0,0,1,0
7415,15802869,Ball,346,0,27,2,1529,1,1,1,3900,0,0,1,0
7416,15635598,Hsieh,421,1,11,6,0,1,0,0,8391,0,1,0,0
7417,15592326,Baker,192,1,18,8,0,1,0,1,288,0,1,0,0
7418,15736533,Monaldo,339,0,19,5,3572,0,1,0,5941,0,0,1,0
7419,15647191,Lucchesi,286,1,18,4,0,1,1,0,389,0,1,0,0
7420,15622507,Hamilton,357,0,22,3,1840,1,0,0,1875,0,0,1,0
7421,15765487,Kuo,362,0,20,9,5486,0,1,1,9060,0,0,1,0
7422,15646521,Fan,243,0,18,1,0,0,1,1,7231,0,0,0,1
7423,15746258,Wright,231,1,11,7,1686,0,1,1,436,0,1,0,0
7424,15692430,Milano,308,1,18,2,3520,1,1,0,5188,0,0,1,0
7425,15625501,Wall,179,1,20,1,3835,0,1,0,7398,1,0,1,0
7426,15640521,Chidumaga,161,1,15,3,5133,0,1,0,2902,1,0,1,0
7427,15790630,Olisaemeka,228,0,30,4,0,0,0,0,893,1,1,0,0
7428,15664720,Kovalyova,323,1,15,8,3379,0,0,0,8115,0,0,0,1
7429,15750055,Onio,112,1,14,9,1604,1,1,1,7889,0,0,0,1
7430,15644878,Hill,294,0,25,6,2982,0,0,0,3410,0,0,0,1
7431,15754578,Okeke,215,0,17,0,4542,1,1,0,9338,0,1,0,0
7432,15705379,Upjohn,287,1,20,3,0,1,1,0,3308,0,1,0,0
7433,15761047,H?,333,1,13,2,5831,1,0,1,3212,0,0,1,0
7434,15671293,Marcus,388,0,19,2,3954,0,1,1,337,1,0,1,0
7435,15687527,Yobachukwu,247,1,17,1,0,1,1,0,8262,0,0,0,1
7436,15647898,Russell,219,0,32,5,4138,2,1,0,9250,1,0,0,1
7437,15671534,Hovell,255,0,39,6,993,0,1,0,697,1,0,1,0
7438,15591248,Chukwumaobim,237,0,11,9,358,0,1,1,1711,0,1,0,0
7439,15676156,Boyle,137,0,14,4,803,1,1,0,7813,0,1,0,0
7440,15812918,Scott,41,0,9,6,190,1,0,0,2638,0,1,0,0
7441,15604130,Johnstone,231,0,29,6,4978,0,0,0,4997,0,0,0,1
7442,15700549,Alvares,330,1,36,5,0,1,1,1,238,0,1,0,0
7443,15715519,McDavid,223,1,18,5,0,1,1,0,6550,0,0,0,1
7444,15707042,Dellucci,243,0,6,2,874,0,1,0,3144,0,1,0,0
7445,15605276,Brothers,351,0,11,4,0,1,1,1,9017,0,1,0,0
7446,15630592,Sanders,125,0,27,4,0,0,1,0,4784,1,1,0,0
7447,15636626,Morrison,327,1,17,3,1415,0,1,1,2624,0,1,0,0
7448,15740411,Molle,245,1,12,8,4941,1,1,1,5511,0,0,1,0
7449,15593834,Genovese,300,1,18,7,4093,0,0,0,3745,1,0,0,1
7450,15804235,Zetticci,307,0,19,2,5972,1,1,1,3562,0,1,0,0
7451,15679801,Hsueh,321,0,21,5,5886,1,1,1,1158,0,0,0,1
7452,15673907,Alexander,268,1,2,8,0,1,0,0,5642,0,1,0,0
7453,15636562,Muravyova,182,1,26,8,0,1,0,0,3089,0,0,0,1
7454,15702571,Wright,387,0,17,1,5497,2,1,1,6583,1,0,1,0
7455,15627365,Calabresi,341,1,28,0,0,1,1,1,9231,0,1,0,0
7456,15748499,Johnson,159,1,15,4,3074,0,0,1,703,1,0,1,0
7457,15598614,Lucchesi,399,1,2,8,0,1,1,0,8398,0,0,0,1
7458,15668889,Galgano,274,0,25,2,2897,3,1,0,1747,1,0,1,0
7459,15800049,Grigoryeva,337,0,25,5,0,0,1,1,6018,0,0,0,1
7460,15583724,Raymond,254,0,11,4,0,1,1,1,3682,0,0,0,1
7461,15622083,Paterson,256,1,12,6,5029,1,1,0,152,0,0,1,0
7462,15645571,Genovese,205,1,14,4,0,1,0,1,7361,0,0,0,1
7463,15598266,Martin,219,1,22,9,0,0,1,1,7518,0,1,0,0
7464,15667934,Moretti,121,1,18,0,4077,0,1,0,2598,0,1,0,0
7465,15569682,Leckie,377,1,19,9,2227,0,1,0,2040,1,0,1,0
7466,15772941,Lane,275,1,12,3,2385,0,0,1,3707,0,0,1,0
7467,15586174,Brodney,309,0,12,4,2905,0,1,1,6740,0,0,1,0
7468,15803682,Angelo,260,0,19,10,3026,1,1,1,3755,0,0,1,0
7469,15627328,Millar,151,0,8,2,0,1,1,1,2692,0,0,0,1
7470,15717065,Balashov,295,0,17,8,1990,0,1,0,1732,0,1,0,0
7471,15602456,Afanasyev,459,0,29,4,1532,1,1,1,6130,0,0,1,0
7472,15721569,Chialuka,267,0,37,8,3145,0,0,1,5990,0,0,1,0
7473,15573798,Yermolayev,57,0,18,6,747,1,1,0,4084,0,1,0,0
7474,15638272,Tien,218,1,14,4,1576,0,1,1,6041,0,0,0,1
7475,15799859,Lucchesi,313,1,32,4,5950,0,1,0,6051,1,1,0,0
7476,15599152,Lai,307,1,13,1,5688,0,0,0,6763,0,1,0,0
7477,15737909,Bates,368,1,26,2,2456,1,1,0,4995,0,1,0,0
7478,15646190,Saunders,286,0,38,0,3200,0,0,0,7909,1,1,0,0
7479,15711249,Chukwuemeka,153,1,4,4,0,1,1,0,3467,0,0,0,1
7480,15671987,Meagher,176,1,17,8,5562,0,1,0,4416,0,0,0,1
7481,15812766,Golubeva,99,1,22,6,5687,0,0,0,9531,0,0,0,1
7482,15778589,Collier,235,1,16,7,2614,1,1,1,2789,0,1,0,0
7483,15750104,Chan,327,1,25,5,4295,1,1,0,1616,0,0,1,0
7484,15784526,Chen,225,1,26,5,1718,0,0,1,8922,1,1,0,0
7485,15646563,Wright,381,0,17,9,0,0,0,1,1239,0,1,0,0
7486,15744423,Cocci,170,1,14,5,0,1,1,0,4238,0,1,0,0
7487,15593694,Williams,423,1,31,8,0,1,0,0,7879,0,1,0,0
7488,15785367,McGuffog,260,0,38,4,0,0,0,0,4210,1,1,0,0
7489,15687765,Chukwujamuike,147,0,24,4,598,0,1,0,5971,0,0,1,0
7490,15789014,Scott,209,0,8,6,2280,0,1,0,4109,0,1,0,0
7491,15703177,Bell,263,0,17,2,1029,0,1,1,4337,0,1,0,0
7492,15660263,Olisaemeka,231,1,22,4,1566,1,1,0,9857,0,1,0,0
7493,15776545,Napolitani,291,1,10,10,6350,0,0,1,4127,1,1,0,0
7494,15683276,Sargood,219,0,19,10,4858,1,1,1,6496,0,0,0,1
7495,15599272,Harrington,404,0,18,1,5491,0,1,1,6797,0,1,0,0
7496,15589541,Sutherland,166,0,9,2,0,1,0,1,239,0,1,0,0
7497,15608804,Allan,433,1,31,8,4342,0,1,1,3370,0,0,1,0
7498,15645820,Folliero,307,1,9,7,0,1,1,0,5595,0,1,0,0
7499,15659031,Mordvinova,239,0,18,8,3786,1,1,1,6739,0,1,0,0
7500,15790113,Schofield,218,0,53,6,2639,0,1,0,5432,1,0,1,0
7501,15652289,Williams,303,1,29,4,0,1,1,0,9862,0,1,0,0
7502,15605341,Baird,290,0,40,8,1151,0,1,1,7010,0,1,0,0
7503,15697844,Whitehouse,330,0,14,10,0,0,1,0,6826,1,0,0,1
7504,15652048,Thompson,172,1,26,7,1950,1,1,1,9878,0,0,1,0
7505,15587038,Ogochukwu,263,0,14,2,0,0,1,1,2543,1,0,0,1
7506,15660528,Niu,268,1,9,4,0,1,1,0,4958,0,0,0,1
7507,15700300,Okoli,283,0,26,4,4214,0,0,1,8554,1,0,1,0
7508,15642001,Lorenzen,185,1,26,9,3158,0,1,0,5962,1,0,1,0
7509,15580366,Okechukwu,175,1,36,4,3093,1,1,1,8624,0,0,1,0
7510,15657228,Anderson,154,1,19,9,1288,1,0,1,5269,0,0,1,0
7511,15729377,Ku,407,1,18,1,0,1,1,1,7953,0,1,0,0
7512,15686913,Kung,366,1,20,0,0,0,1,0,4153,0,1,0,0
7513,15631267,Lu,250,1,32,6,5583,1,1,1,6571,0,1,0,0
7514,15632275,Trevisano,327,1,11,2,0,0,1,0,6345,0,1,0,0
7515,15715907,Onwubiko,308,1,46,9,2620,0,1,0,1382,1,1,0,0
7516,15764841,Vidler,232,0,17,0,4139,0,1,1,2338,0,1,0,0
7517,15748649,Shen,253,1,22,8,1152,0,1,0,3658,0,1,0,0
7518,15771409,McGregor,195,1,40,7,5496,0,1,0,8138,1,1,0,0
7519,15779207,Nnamdi,109,1,12,2,3695,1,1,1,3416,0,0,1,0
7520,15814116,Castiglione,192,0,24,7,0,1,1,0,7236,0,1,0,0
7521,15665087,Bergamaschi,204,0,8,8,3085,0,1,1,7590,0,0,1,0
7522,15611189,Allingham,279,1,25,1,1430,0,0,0,6024,0,0,0,1
7523,15729718,Stelzer,219,1,23,6,0,2,0,0,2761,1,1,0,0
7524,15733602,Rubin,423,0,54,2,0,1,0,1,6566,0,0,0,1
7525,15620103,Ho,269,0,22,8,5994,0,1,1,9268,0,1,0,0
7526,15770406,Watson,189,1,17,9,3315,0,0,1,1749,0,0,1,0
7527,15800554,Perry,459,0,63,1,0,1,1,1,2936,0,1,0,0
7528,15611409,Sun,285,1,17,0,0,1,0,0,7016,0,0,0,1
7529,15646535,Harrell,187,1,28,5,2631,0,1,0,2794,0,1,0,0
7530,15575430,Robson,188,0,15,1,3073,0,1,1,7872,0,1,0,0
7531,15711299,Wilson,320,0,34,8,5156,0,0,1,6597,0,0,1,0
7532,15642063,Kelechi,301,1,22,6,5891,0,0,0,4517,0,1,0,0
7533,15706602,Bates,369,0,15,1,3050,1,0,1,7832,0,0,0,1
7534,15592773,Eberegbulam,239,0,33,0,2241,2,0,0,4402,1,0,1,0
7535,15786539,Olisaemeka,417,1,14,1,0,1,1,1,2253,0,1,0,0
7536,15737542,Davey,220,0,18,10,1826,0,1,0,8028,0,0,1,0
7537,15590234,De Luca,306,0,24,1,0,0,1,0,71,1,1,0,0
7538,15773776,Ho,264,0,20,6,0,0,1,1,9430,0,1,0,0
7539,15728082,Vasiliev,210,1,10,6,0,1,1,0,736,0,0,0,1
7540,15609987,Smith,364,1,24,2,3196,0,1,0,7841,0,1,0,0
7541,15735330,Sung,162,1,19,1,0,0,1,0,1490,0,1,0,0
7542,15649430,White,332,1,10,4,0,1,1,1,6213,0,1,0,0
7543,15768777,Wang,116,0,16,4,0,1,1,1,2994,0,0,0,1
7544,15777893,Davide,386,1,25,1,0,1,1,0,1068,0,1,0,0
7545,15791326,Nnamdi,175,1,16,3,0,0,0,0,9402,0,1,0,0
7546,15615176,Welsh,341,1,8,7,0,1,1,0,7739,0,1,0,0
7547,15735221,Sousa,306,0,24,10,0,1,1,0,3033,0,1,0,0
7548,15617991,Andrews,164,1,11,4,3988,0,1,1,2317,0,1,0,0
7549,15658504,Chiawuotu,193,0,44,9,4661,1,0,1,6069,0,0,1,0
7550,15785705,Thomson,314,0,26,10,2093,0,1,0,6892,1,0,1,0
7551,15801817,Carpenter,297,0,20,7,3514,0,1,1,7876,0,1,0,0
7552,15752578,Yefimova,235,0,19,2,4403,1,1,0,7467,0,1,0,0
7553,15781574,Ma,245,1,58,9,3779,0,1,1,1946,0,0,0,1
7554,15792107,Black,328,0,17,8,0,0,1,1,8257,0,0,0,1
7555,15569917,Obijiaku,315,1,12,6,881,1,0,0,6905,1,0,0,1
7556,15721504,King,340,1,23,3,0,1,1,0,5070,0,0,0,1
7557,15757306,Miller,347,1,31,3,0,2,1,1,3226,1,0,0,1
7558,15647295,Chin,35,1,16,9,0,1,1,0,5415,0,1,0,0
7559,15642098,Cox,231,0,18,0,2285,1,1,0,5577,1,0,0,1
7560,15696120,Wallace,310,0,12,2,0,1,1,0,5792,0,0,0,1
7561,15675176,Price,121,1,33,6,5130,0,1,1,8253,0,1,0,0
7562,15700046,Yuan,244,1,23,4,1845,1,1,0,9679,0,1,0,0
7563,15782089,Mullen,294,1,15,6,0,0,1,0,2887,0,1,0,0
7564,15706394,Howell,218,1,35,7,0,1,0,1,2563,0,1,0,0
7565,15759387,McIntosh,207,1,20,1,1687,0,1,1,3762,1,0,1,0
7566,15623369,Clifton,317,1,34,10,1985,0,1,0,5,1,1,0,0
7567,15732943,Okwuoma,183,1,18,4,514,0,1,0,8343,1,0,0,1
7568,15750545,Chidiebere,238,1,26,5,0,3,0,0,5899,1,1,0,0
7569,15809909,Fan,31,0,36,4,0,1,1,1,367,0,0,0,1
7570,15642448,Onyemauchechukwu,265,1,10,8,3207,0,1,1,6882,0,0,0,1
7571,15791944,Harker,306,1,14,7,6159,2,1,0,5836,1,1,0,0
7572,15768342,Bolton,327,1,34,8,562,2,1,1,1588,1,1,0,0
7573,15567919,Lazarev,195,1,19,8,6010,1,0,1,5252,0,0,1,0
7574,15674750,Alexeyeva,90,0,19,8,0,1,1,0,2157,0,0,0,1
7575,15778345,Stevens,358,0,15,1,411,0,1,0,996,0,1,0,0
7576,15687634,Glover,170,1,31,5,1226,0,1,1,1304,0,0,1,0
7577,15666096,Ibekwe,285,1,9,4,0,0,0,1,5418,0,0,0,1
7578,15581700,Paterson,224,1,25,3,857,0,1,1,7546,0,0,1,0
7579,15656417,Marsh,191,0,21,1,4249,1,1,0,9603,0,1,0,0
7580,15649101,Reeves,210,1,22,10,3907,0,0,0,8652,0,1,0,0
7581,15781975,Rees,317,1,16,3,0,0,0,1,6092,1,1,0,0
7582,15700511,Hanson,317,1,24,9,6178,1,1,1,5262,0,0,1,0
7583,15770255,Onwughara,406,0,15,10,732,0,0,0,3460,0,0,1,0
7584,15643574,Odinakachukwu,291,1,8,8,0,1,1,0,8934,0,1,0,0
7585,15595010,Huang,303,0,21,9,0,1,0,0,4987,0,0,0,1
7586,15580579,Trevisani,99,0,22,1,0,0,1,1,2424,1,1,0,0
7587,15748532,Dale,437,1,24,10,0,0,1,1,9306,0,0,0,1
7588,15773789,Pavlova,203,0,20,7,1357,0,1,0,3844,0,0,0,1
7589,15600027,Meng,188,1,15,1,0,1,1,1,2690,0,0,0,1
7590,15620832,Dean,332,0,17,0,0,1,0,1,3032,0,1,0,0
7591,15568819,Chiganu,228,0,24,8,4309,2,1,1,9583,1,0,1,0
7592,15748691,Lung,403,0,12,1,5640,0,0,1,7834,0,0,0,1
7593,15583552,Donaldson,283,1,26,3,936,0,1,0,3651,0,0,1,0
7594,15588019,Li Fonti,27,1,10,7,1492,0,1,0,6131,0,1,0,0
7595,15713250,Izmailova,111,1,15,8,0,1,1,1,6192,0,1,0,0
7596,15569595,Walker,287,0,32,6,0,0,1,0,404,0,1,0,0
7597,15794868,Nnonso,208,1,22,10,4636,1,1,1,710,0,0,1,0
7598,15576680,Stevenson,345,1,11,4,0,1,0,0,2534,0,1,0,0
7599,15613699,Schnaars,39,0,42,7,399,0,1,0,8091,1,1,0,0
7600,15609758,Geoghegan,146,0,27,7,5770,0,1,0,6060,1,1,0,0
7601,15762392,Ilyina,292,1,12,1,2633,0,1,1,3223,0,0,0,1
7602,15693382,Muir,437,1,13,9,0,0,0,1,8220,0,1,0,0
7603,15791769,Gardener,300,0,11,9,2918,0,1,0,2545,0,1,0,0
7604,15712483,Chidi,217,0,10,4,0,1,1,0,560,1,0,0,1
7605,15636454,Fu,300,0,42,6,1655,0,1,0,8863,1,1,0,0
7606,15710138,Sun,327,1,21,6,0,1,0,1,3166,0,0,0,1
7607,15571571,Ting,289,0,13,3,3853,2,1,1,8810,0,0,1,0
7608,15638751,Ashton,447,0,23,5,0,1,1,0,4055,0,0,0,1
7609,15598574,Uwakwe,304,0,13,5,0,1,0,1,702,0,0,0,1
7610,15796787,Vassiliev,290,1,28,0,2027,0,1,0,297,0,1,0,0
7611,15615670,Kazakova,371,1,18,5,3161,0,1,1,2089,0,1,0,0
7612,15705506,Perry,360,1,20,7,0,1,0,0,4529,0,0,0,1
7613,15599535,Howell,287,1,10,5,4739,0,1,1,2652,0,0,0,1
7614,15768449,Ricci,243,0,19,7,82,1,1,1,9229,0,1,0,0
7615,15725002,Smith,358,1,19,7,0,1,1,0,1001,0,1,0,0
7616,15611682,Rossi,199,1,19,6,6060,0,1,1,6443,0,0,0,1
7617,15749964,Jones,219,0,9,4,868,1,1,0,9145,0,1,0,0
7618,15678779,Quezada,111,1,15,7,0,1,0,1,218,0,1,0,0
7619,15752601,McCulloch,187,0,22,7,0,1,0,0,5112,0,1,0,0
7620,15758477,Tobeolisa,156,0,14,2,0,1,1,0,6630,0,1,0,0
7621,15629133,Black,188,0,9,9,0,1,1,0,6384,0,1,0,0
7622,15604963,Fraser,270,1,21,5,0,1,0,0,9086,0,1,0,0
7623,15796413,Green,403,1,28,6,0,1,1,0,9754,0,1,0,0
7624,15812470,Allan,328,1,43,5,0,1,0,1,1445,0,1,0,0
7625,15587443,Akudinobi,337,0,51,1,0,1,1,1,6618,0,1,0,0
7626,15689692,Walker,207,1,1,3,5425,0,1,1,8679,0,0,1,0
7627,15779586,Olisaemeka,431,0,28,3,2784,1,1,0,1281,0,0,1,0
7628,15667588,Arcuri,279,0,22,3,0,0,1,1,9142,0,0,0,1
7629,15624423,Liu,459,1,10,8,1584,0,1,0,9820,0,1,0,0
7630,15591107,Flemming,332,0,50,3,2395,0,0,0,7127,1,0,1,0
7631,15748986,Bischof,314,1,24,8,5983,1,1,1,2715,0,0,1,0
7632,15793896,John,286,1,22,7,1255,0,1,1,3117,0,0,0,1
7633,15620570,Sinnett,345,1,25,4,6353,0,1,0,3583,0,1,0,0
7634,15727811,Ts'ui,270,0,29,0,2328,0,0,0,9413,1,0,1,0
7635,15707681,Pokrovsky,110,1,20,9,941,1,0,1,6696,0,0,1,0
7636,15702030,Azarov,125,0,11,2,1947,0,1,0,7862,0,1,0,0
7637,15673238,McCarthy,126,0,41,8,5602,1,1,0,5061,1,0,1,0
7638,15604196,Simpson,375,1,14,6,6277,0,1,1,5129,0,1,0,0
7639,15769356,Stevenson,129,0,5,3,2869,1,1,1,1851,0,0,1,0
7640,15665590,Moore,150,1,28,6,0,1,1,1,4161,0,1,0,0
7641,15572361,Chill,399,0,16,2,5912,0,1,0,9967,0,0,1,0
7642,15667460,Moore,406,1,13,9,0,1,1,1,1200,0,1,0,0
7643,15654760,Su,420,1,22,1,1689,0,1,1,6109,0,1,0,0
7644,15632669,Rees,331,0,14,4,0,1,1,1,5696,0,0,0,1
7645,15613673,Lung,284,1,10,9,0,0,1,0,6728,0,1,0,0
7646,15698522,Thomas,269,1,21,9,4449,1,1,0,9170,0,0,1,0
7647,15741633,Fuller,175,1,14,10,5282,0,1,1,8001,0,0,0,1
7648,15674583,Trevisani,377,1,7,0,527,0,1,1,414,0,1,0,0
7649,15665374,Dumolo,219,0,13,5,0,1,0,0,3159,0,0,0,1
7650,15588854,Wu,324,0,13,3,2408,0,1,1,4745,0,1,0,0
7651,15810716,Kerr,359,1,24,8,5489,1,1,0,3409,0,0,1,0
7652,15776921,Geoghegan,40,1,27,5,736,1,0,0,1817,0,0,1,0
7653,15569394,Bailey,313,1,6,2,5320,1,1,0,9150,0,1,0,0
7654,15788215,Hsia,144,0,12,5,3462,0,0,0,3086,1,0,0,1
7655,15641007,Holden,223,0,20,4,372,0,1,1,3766,0,1,0,0
7656,15594651,Milani,357,1,20,4,2800,0,0,1,3514,0,1,0,0
7657,15575146,Jamieson,101,1,33,8,3028,1,1,1,3343,0,0,1,0
7658,15608916,Ndubueze,182,1,22,7,5292,0,1,1,5545,0,1,0,0
7659,15666297,Abramova,315,0,35,3,0,2,0,0,4409,1,0,0,1
7660,15598586,Wetherspoon,289,1,13,10,2636,0,1,1,6153,0,1,0,0
7661,15665014,Middleton,67,1,18,5,0,1,1,0,3970,0,0,0,1
7662,15701738,Arcuri,221,1,26,2,2795,0,1,1,4884,1,0,1,0
7663,15650591,Calabrese,418,1,32,10,3048,0,1,1,5028,1,0,1,0
7664,15652667,Hampton,199,1,21,9,0,1,1,1,5259,0,1,0,0
7665,15679622,Clayton,211,1,17,8,0,0,1,1,1108,0,1,0,0
7666,15730150,Otutodilichukwu,149,1,19,0,3263,0,1,0,1399,0,0,0,1
7667,15813192,Chukwuemeka,103,1,7,6,0,1,0,1,5524,0,1,0,0
7668,15606554,Douglas,406,1,11,1,0,0,0,1,7543,0,1,0,0
7669,15611794,Galloway,135,1,43,6,4393,1,1,1,2205,0,0,1,0
7670,15672357,Sochima,240,1,20,7,0,1,1,0,9094,0,0,0,1
7671,15711759,Wilkins,185,0,11,5,2248,0,1,1,6354,0,1,0,0
7672,15615296,Rice,16,1,21,10,0,0,1,0,8037,1,1,0,0
7673,15699294,Pope,164,1,12,1,0,1,0,0,4394,0,1,0,0
7674,15788634,Romani,359,0,19,2,2679,0,0,0,4401,0,0,0,1
7675,15660871,Ch'ang,274,1,10,8,4621,0,1,0,4503,0,1,0,0
7676,15618258,Chizuoke,249,1,19,5,5757,0,1,0,4052,0,0,0,1
7677,15722535,Ireland,66,0,15,7,3904,0,0,1,2960,0,1,0,0
7678,15711977,Finch,304,1,18,4,5843,0,1,0,5042,0,1,0,0
7679,15690169,Meng,254,1,13,7,5834,1,1,0,632,1,1,0,0
7680,15790689,Hibbins,256,1,14,9,621,0,1,1,6459,0,0,0,1
7681,15665181,Chung,417,1,7,7,0,1,0,1,1137,0,0,0,1
7682,15633608,Black,250,1,15,2,5211,1,1,1,2743,1,1,0,0
7683,15805261,Balashov,309,1,11,8,0,1,0,1,7634,0,0,0,1
7684,15740356,Palmer,269,1,8,4,2778,0,0,1,8109,0,0,1,0
7685,15808223,Lea,224,1,23,1,3803,0,1,1,2727,0,0,0,1
7686,15769980,Singleton,314,0,22,3,1137,0,1,1,5499,0,0,1,0
7687,15675450,Burt,327,1,30,9,0,1,1,1,3567,0,1,0,0
7688,15776494,Siciliano,363,1,43,5,5237,0,1,1,2043,1,1,0,0
7689,15592412,Sun,322,1,27,4,4173,0,1,0,3663,1,0,1,0
7690,15777452,Sauve,196,0,28,6,933,0,0,0,3479,0,1,0,0
7691,15692258,Thompson,178,1,13,1,2819,0,0,0,7304,0,0,0,1
7692,15791045,Boni,177,0,20,3,4321,0,0,1,6241,0,1,0,0
7693,15807889,Wood,243,1,56,5,2278,0,1,0,518,0,0,1,0
7694,15602043,Buccho,379,0,28,5,4942,1,0,0,8249,0,0,1,0
7695,15807335,Spencer,285,0,46,4,2949,0,1,1,4551,0,0,0,1
7696,15629985,Eidson,332,0,29,10,1010,1,0,0,5178,1,0,1,0
7697,15679453,Hung,223,0,21,8,3742,0,1,1,6435,1,0,1,0
7698,15637315,Melvin,210,0,23,3,0,1,1,0,2663,0,0,0,1
7699,15691513,Dawkins,201,1,42,9,0,3,1,1,686,1,1,0,0
7700,15622289,Rizzo,214,0,18,9,0,1,0,1,1737,0,0,0,1
7701,15715184,Capon,361,0,13,4,5108,1,1,0,1983,0,0,0,1
7702,15702801,Ts'ao,286,0,11,3,848,0,0,0,4588,1,1,0,0
7703,15719931,Johnstone,459,1,13,8,0,1,1,0,8945,0,1,0,0
7704,15806081,Fleming,217,0,30,2,3915,1,1,0,1580,0,0,1,0
7705,15796336,Chang,395,0,16,9,0,1,1,0,5876,0,0,0,1
7706,15647306,Gibbs,386,0,11,9,4183,0,1,1,8186,1,1,0,0
7707,15742369,Rita,276,1,13,5,0,1,1,1,1005,0,0,0,1
7708,15655859,Munro,457,1,17,5,3206,1,1,0,4230,0,0,0,1
7709,15675650,Duncan,95,0,21,8,1431,0,0,1,6038,0,1,0,0
7710,15574119,Okwuadigbo,207,0,46,1,199,0,1,1,7642,0,0,0,1
7711,15754168,McIntosh,115,0,22,3,0,0,1,1,7250,0,1,0,0
7712,15763029,Ch'iu,221,1,28,9,5841,0,1,1,4863,1,0,1,0
7713,15765048,Watt,154,1,12,3,0,1,1,0,8496,0,1,0,0
7714,15786215,Udinese,402,1,38,8,3153,1,1,0,1472,0,1,0,0
7715,15707559,Clark,291,0,12,9,0,1,1,1,9746,0,1,0,0
7716,15582129,Hsia,126,1,44,1,45,2,1,0,9376,1,1,0,0
7717,15687540,Obiuto,293,1,14,9,1600,1,0,1,3356,0,1,0,0
7718,15787196,T'ien,301,1,28,2,0,1,1,1,5326,0,0,0,1
7719,15670898,McKenzie,349,0,42,5,2198,1,0,0,1265,1,1,0,0
7720,15775433,Tang,275,1,53,1,91,1,1,1,5619,0,0,1,0
7721,15700693,Tu,302,1,50,2,0,1,1,1,2952,0,1,0,0
7722,15677955,Tsui,366,1,15,1,3387,0,1,0,2085,0,0,1,0
7723,15570086,Lynch,293,1,0,9,1013,0,0,1,252,0,0,1,0
7724,15794875,Hung,300,1,17,6,0,1,0,1,8911,0,0,0,1
7725,15673591,Oluchukwu,451,1,26,3,4905,3,0,1,6456,1,1,0,0
7726,15631756,Tuan,91,0,17,5,5294,1,0,0,5472,0,1,0,0
7727,15757617,Lewis,344,1,37,6,4415,0,1,0,123,0,1,0,0
7728,15612729,Chidiebere,290,0,45,7,0,1,1,1,2703,0,1,0,0
7729,15637857,Woolacott,225,0,13,8,0,0,0,1,3784,0,1,0,0
7730,15681007,Yen,459,0,17,2,3970,3,1,0,3737,1,1,0,0
7731,15593622,Service,244,1,25,10,3395,1,0,1,8965,0,1,0,0
7732,15629273,Lin,247,1,24,8,5150,0,1,0,9667,1,0,1,0
7733,15765846,Chuang,429,0,13,2,1198,0,1,0,5192,0,0,0,1
7734,15596013,Akhtar,303,0,40,1,5032,0,0,0,5137,1,0,1,0
7735,15722473,Faulkner,322,1,23,3,0,1,1,0,2740,0,1,0,0
7736,15774936,Liang,152,1,23,6,5044,0,1,1,9593,1,0,1,0
7737,15685640,Dancy,258,0,23,3,4167,0,1,1,7271,0,1,0,0
7738,15566563,Duigan,386,0,12,4,4676,0,1,0,264,1,1,0,0
7739,15768746,McLean,170,1,15,6,0,1,0,0,8674,0,1,0,0
7740,15689952,Zuyeva,333,1,23,5,0,0,0,1,5800,0,0,0,1
7741,15725906,Hankinson,274,0,33,8,0,0,1,1,1918,1,0,0,1
7742,15634501,Wei,50,1,42,1,4869,0,0,1,8712,0,1,0,0
7743,15571940,Afamefula,188,1,4,3,3099,0,1,1,2444,0,0,0,1
7744,15741643,Chiang,386,1,17,7,3460,0,1,1,3770,0,0,1,0
7745,15806822,Myers,348,0,18,0,0,1,0,0,6699,0,1,0,0
7746,15701166,Chinedum,269,1,22,5,4225,1,1,1,1901,0,1,0,0
7747,15718531,Ukaegbunam,163,0,17,8,0,1,1,1,8831,0,1,0,0
7748,15628308,Akubundu,459,0,6,6,0,1,1,1,658,0,1,0,0
7749,15585287,Sal,451,0,17,9,3197,0,1,0,2355,1,0,1,0
